origin_lat,origin_lon,dest_lat,dest_lon,base_duration_s,distance_m,timestamp,actual_duration_s
1.387216,103.829163,1.441767,103.824495,959.0,8202.0,2026-02-21 00:06:07.503737+08:00,959.0
1.348292,103.941192,1.331434,103.936865,464.0,2931.0,2026-02-21 00:06:08.039793+08:00,464.0
1.376677,103.838361,1.424988,103.844748,972.0,8013.0,2026-02-21 00:06:08.629645+08:00,972.0
1.322612,103.920876,1.332536,103.867037,923.0,8835.0,2026-02-21 00:06:09.400921+08:00,923.0
1.297526,103.852133,1.311894,103.841977,367.0,2944.0,2026-02-21 00:06:09.899259+08:00,367.0
1.35292,103.929501,1.352774,103.942492,335.0,2412.0,2026-02-21 00:06:10.532722+08:00,335.0
1.35496,103.958521,1.326597,103.885052,1120.0,11571.0,2026-02-21 00:06:11.180193+08:00,1120.0
1.446799,103.80549,1.342764,103.855873,1845.0,20211.0,2026-02-21 00:06:11.757507+08:00,1845.0
1.357397,103.84943,1.310045,103.769124,1634.0,13835.0,2026-02-21 00:06:12.275211+08:00,1634.0
1.33441,103.875537,1.358857,103.889428,643.0,5295.0,2026-02-21 00:06:12.765628+08:00,643.0
1.344062,103.766278,1.346775,103.753336,336.0,2259.0,2026-02-21 00:06:13.285234+08:00,336.0
1.353357,103.95462,1.374159,103.897685,1146.0,12093.0,2026-02-21 00:06:13.795669+08:00,1146.0
1.37067,103.897529,1.39222,103.886427,506.0,4063.0,2026-02-21 00:06:14.291663+08:00,506.0
1.402483,103.744473,1.441682,103.785985,1302.0,9465.0,2026-02-21 00:06:14.773327+08:00,1302.0
1.425962,103.829779,1.444175,103.813886,524.0,3708.0,2026-02-21 00:06:15.238746+08:00,524.0
1.2968,103.802389,1.43084,103.793416,1863.0,20424.0,2026-02-21 00:06:15.758955+08:00,1863.0
1.383827,103.901684,1.395522,103.902214,257.0,1759.0,2026-02-21 00:06:16.468623+08:00,257.0
1.33239,103.801672,1.284786,103.832182,965.0,8233.0,2026-02-21 00:06:17.068392+08:00,965.0
1.403412,103.915952,1.415582,103.905606,504.0,3157.0,2026-02-21 00:06:17.561106+08:00,504.0
1.319656,103.764455,1.283661,103.817073,1042.0,8949.0,2026-02-21 00:06:18.029905+08:00,1042.0
1.392198,103.898456,1.379593,103.773855,1909.0,23925.0,2026-02-21 00:06:18.672442+08:00,1909.0
1.428021,103.780897,1.331367,103.85587,1658.0,20283.0,2026-02-21 00:06:19.173336+08:00,1658.0
1.32358,103.885439,1.348495,103.875567,659.0,4697.0,2026-02-21 00:06:19.816616+08:00,659.0
1.360337,103.843963,1.376997,103.874738,705.0,5370.0,2026-02-21 00:06:20.347439+08:00,705.0
1.326985,103.935848,1.325211,103.913195,479.0,3590.0,2026-02-21 00:06:20.909097+08:00,479.0
1.323034,103.915442,1.315427,103.909938,229.0,1552.0,2026-02-21 00:06:21.483442+08:00,229.0
1.376783,103.940314,1.434998,103.831125,1930.0,19736.0,2026-02-21 00:06:21.981333+08:00,1930.0
1.402128,103.913578,1.327725,103.806972,1905.0,22785.0,2026-02-21 00:06:22.661099+08:00,1905.0
1.354293,103.937595,1.348692,103.950428,417.0,2734.0,2026-02-21 00:06:23.226759+08:00,417.0
1.40176,103.899944,1.318262,103.881337,1216.0,14986.0,2026-02-21 00:06:23.751995+08:00,1216.0
1.439497,103.791761,1.431511,103.774428,323.0,2535.0,2026-02-21 00:06:24.219814+08:00,323.0
1.43209,103.846198,1.335788,103.847992,1603.0,14141.0,2026-02-21 00:06:24.936659+08:00,1603.0
1.311821,103.910557,1.441767,103.824495,2141.0,25073.0,2026-02-21 00:06:32.644392+08:00,2141.0
1.314618,103.865922,1.313358,103.929964,1091.0,8929.0,2026-02-21 00:06:40.285561+08:00,1091.0
1.425962,103.829779,1.377293,103.745757,1693.0,15529.0,2026-02-21 00:06:40.844276+08:00,1693.0
1.453845,103.819543,1.393328,103.886618,1641.0,16802.0,2026-02-21 00:06:41.552990+08:00,1641.0
1.321669,103.862718,1.306187,103.850586,634.0,4625.0,2026-02-21 00:06:42.144531+08:00,634.0
1.365628,103.871831,1.374904,103.895996,539.0,4000.0,2026-02-21 00:06:42.850257+08:00,539.0
1.330281,103.866402,1.32,103.887363,574.0,4722.0,2026-02-21 00:06:43.303482+08:00,574.0
1.342764,103.855873,1.371694,103.887729,1125.0,9350.0,2026-02-21 00:06:43.729743+08:00,1125.0
1.328579,103.853873,1.370888,103.844765,934.0,8457.0,2026-02-21 00:06:44.527264+08:00,934.0
1.358095,103.833356,1.381517,103.841428,569.0,4114.0,2026-02-21 00:06:45.028928+08:00,569.0
1.37071,103.853495,1.347553,103.84888,623.0,4154.0,2026-02-21 00:06:45.525442+08:00,623.0
1.312897,103.924111,1.320405,103.936741,282.0,2080.0,2026-02-21 00:06:46.043115+08:00,282.0
1.357365,103.946603,1.276167,103.841584,1689.0,19897.0,2026-02-21 00:06:46.558156+08:00,1689.0
1.315691,103.872388,1.319452,103.892135,494.0,3763.0,2026-02-21 00:06:47.049042+08:00,494.0
1.335416,103.92235,1.351386,103.943765,591.0,3942.0,2026-02-21 00:06:48.232311+08:00,591.0
1.39316,103.88566,1.374651,103.881223,522.0,3580.0,2026-02-21 00:06:48.849971+08:00,522.0
1.347492,103.768347,1.365628,103.871831,1539.0,18040.0,2026-02-21 00:06:49.612919+08:00,1539.0
1.396793,103.888437,1.311158,103.761018,2251.0,28343.0,2026-02-21 00:06:50.125939+08:00,2251.0
1.359059,103.749457,1.339894,103.76661,520.0,4031.0,2026-02-21 00:06:50.570474+08:00,520.0
1.380605,103.760042,1.276167,103.841584,1874.0,18771.0,2026-02-21 00:06:51.041819+08:00,1874.0
1.328406,103.796563,1.343786,103.774776,426.0,3435.0,2026-02-21 00:06:51.564935+08:00,426.0
1.334551,103.852004,1.377892,103.856412,764.0,6800.0,2026-02-21 00:06:51.975701+08:00,764.0
1.321312,103.858251,1.293802,103.831758,805.0,6310.0,2026-02-21 00:06:52.498071+08:00,805.0
1.350587,103.880451,1.395522,103.902214,780.0,6650.0,2026-02-21 00:06:52.998226+08:00,780.0
1.36297,103.954392,1.349138,103.852879,1648.0,18458.0,2026-02-21 00:06:53.480949+08:00,1648.0
1.445653,103.831433,1.452731,103.823967,404.0,2290.0,2026-02-21 00:06:53.932031+08:00,404.0
1.372687,103.743618,1.39661,103.749729,574.0,4099.0,2026-02-21 00:06:54.668080+08:00,574.0
1.430584,103.796276,1.444423,103.793884,360.0,2031.0,2026-02-21 00:06:55.080926+08:00,360.0
1.439427,103.824598,1.448263,103.822764,230.0,1674.0,2026-02-21 00:06:55.530344+08:00,230.0
1.389001,103.892763,1.406093,103.905395,432.0,3238.0,2026-02-21 00:06:55.939740+08:00,432.0
1.349431,103.870921,1.32489,103.944841,1346.0,13303.0,2026-02-21 00:06:56.373260+08:00,1346.0
1.296089,103.811943,1.304511,103.79146,523.0,3541.0,2026-02-21 00:06:56.860094+08:00,523.0
1.357876,103.759941,1.308683,103.76141,891.0,7322.0,2026-02-21 00:06:57.313123+08:00,891.0
1.350115,103.838728,1.314867,103.844295,830.0,6406.0,2026-02-21 00:06:57.766044+08:00,830.0
1.347091,103.854878,1.299792,103.890672,950.0,8121.0,2026-02-21 00:06:58.214934+08:00,950.0
1.371185,103.884255,1.429955,103.82792,1539.0,13094.0,2026-02-21 00:06:58.660193+08:00,1539.0
1.400915,103.909593,1.378491,103.896308,507.0,4140.0,2026-02-21 00:06:59.187052+08:00,507.0
1.374528,103.839176,1.322735,103.888103,1097.0,10686.0,2026-02-21 00:06:59.809934+08:00,1097.0
1.356142,103.737292,1.395222,103.904809,2604.0,29628.0,2026-02-21 00:07:00.404963+08:00,2604.0
1.305634,103.863909,1.307176,103.85394,298.0,2057.0,2026-02-21 00:07:00.885128+08:00,298.0
1.305351,103.788347,1.362302,103.937402,2124.0,23901.0,2026-02-21 00:07:01.439408+08:00,2124.0
1.379593,103.773855,1.358557,103.833558,1225.0,12971.0,2026-02-21 00:07:01.869912+08:00,1225.0
1.403126,103.818928,1.286309,103.828005,1631.0,21519.0,2026-02-21 00:07:02.336797+08:00,1631.0
1.381537,103.846748,1.367421,103.845904,454.0,2776.0,2026-02-21 00:07:02.775426+08:00,454.0
1.383152,103.892296,1.374473,103.90307,280.0,2046.0,2026-02-21 00:07:03.240229+08:00,280.0
1.383441,103.87549,1.392193,103.901014,536.0,4464.0,2026-02-21 00:07:03.678887+08:00,536.0
1.37065,103.83941,1.390456,103.853974,559.0,4502.0,2026-02-21 00:07:04.174707+08:00,559.0
1.313675,103.783181,1.306185,103.796881,396.0,2451.0,2026-02-21 00:07:04.606932+08:00,396.0
1.30733,103.847051,1.336275,103.8547,810.0,7025.0,2026-02-21 00:07:05.144234+08:00,810.0
1.320405,103.936741,1.347146,103.863051,1137.0,12500.0,2026-02-21 00:07:05.604418+08:00,1137.0
1.320615,103.905458,1.385414,103.758031,1660.0,21013.0,2026-02-21 00:07:06.082822+08:00,1660.0
1.368375,103.849151,1.389292,103.900231,934.0,7785.0,2026-02-21 00:07:06.603298+08:00,934.0
1.349096,103.865562,1.354083,103.89013,665.0,4122.0,2026-02-21 00:07:07.119325+08:00,665.0
1.35229,103.941871,1.32698,103.928131,671.0,4686.0,2026-02-21 00:07:07.641677+08:00,671.0
1.286309,103.828005,1.271767,103.826622,328.0,2349.0,2026-02-21 00:07:08.169496+08:00,328.0
1.299024,103.849437,1.304586,103.860841,426.0,3289.0,2026-02-21 00:07:08.651540+08:00,426.0
1.340093,103.703124,1.341483,103.742968,715.0,5172.0,2026-02-21 00:07:09.234936+08:00,715.0
1.373731,103.74593,1.430449,103.772774,1190.0,11439.0,2026-02-21 00:07:09.725901+08:00,1190.0
1.425962,103.829779,1.328851,103.869185,1493.0,15810.0,2026-02-21 00:07:10.237728+08:00,1493.0
1.372032,103.857625,1.262063,103.818733,1445.0,16971.0,2026-02-21 00:07:10.660909+08:00,1445.0
1.398272,103.899277,1.362654,103.855288,1054.0,8154.0,2026-02-21 00:07:11.104313+08:00,1054.0
1.305223,103.905044,1.320131,103.840794,1038.0,8586.0,2026-02-21 00:07:11.642163+08:00,1038.0
1.42989,103.796404,1.36596,103.888646,1640.0,16979.0,2026-02-21 00:07:12.104762+08:00,1640.0
1.354613,103.739722,1.443921,103.796032,1643.0,15761.0,2026-02-21 00:07:12.555058+08:00,1643.0
1.309144,103.78842,1.397185,103.745922,1709.0,14074.0,2026-02-21 00:07:13.022976+08:00,1709.0
1.350572,103.727173,1.337888,103.746604,450.0,3207.0,2026-02-21 00:07:13.470699+08:00,450.0
1.336161,103.69794,1.445612,103.796777,2052.0,21971.0,2026-02-21 00:07:13.994301+08:00,2052.0
1.446151,103.815652,1.303107,103.782901,2293.0,23719.0,2026-02-21 00:07:14.563990+08:00,2293.0
1.3788,103.880364,1.433509,103.830012,1636.0,13937.0,2026-02-21 00:07:15.050941+08:00,1636.0
1.364679,103.747427,1.380654,103.746367,381.0,2874.0,2026-02-21 00:07:15.501585+08:00,381.0
1.316887,103.902792,1.310012,103.882409,306.0,2557.0,2026-02-21 00:07:15.934828+08:00,306.0
1.421412,103.848564,1.335383,103.844831,1623.0,14847.0,2026-02-21 00:07:16.417279+08:00,1623.0
1.351454,103.889315,1.320978,103.88765,660.0,5131.0,2026-02-21 00:07:16.869804+08:00,660.0
1.319643,103.912912,1.330465,103.928134,435.0,3154.0,2026-02-21 00:07:17.311402+08:00,435.0
1.304586,103.860841,1.3306,103.849987,766.0,6698.0,2026-02-21 00:07:17.788912+08:00,766.0
1.32958,103.721494,1.34047,103.704453,488.0,3403.0,2026-02-21 00:07:18.235118+08:00,488.0
1.445031,103.777377,1.444357,103.79912,463.0,3518.0,2026-02-21 00:07:18.687299+08:00,463.0
1.377311,103.746705,1.391318,103.745931,367.0,2607.0,2026-02-21 00:07:19.171432+08:00,367.0
1.3169,103.880328,1.306466,103.905318,516.0,3964.0,2026-02-21 00:07:19.630432+08:00,516.0
1.313966,103.779998,1.288122,103.799445,822.0,6475.0,2026-02-21 00:07:20.120186+08:00,822.0
1.301191,103.905114,1.303142,103.863878,796.0,7534.0,2026-02-21 00:07:20.599948+08:00,796.0
1.367704,103.854214,1.350587,103.880451,655.0,4890.0,2026-02-21 00:07:21.132428+08:00,655.0
1.349898,103.747549,1.312009,103.789211,1020.0,8785.0,2026-02-21 00:07:22.073686+08:00,1020.0
1.322785,103.911863,1.327063,103.933218,561.0,3541.0,2026-02-21 00:07:22.576609+08:00,561.0
1.432367,103.843301,1.391181,103.874322,1220.0,9145.0,2026-02-21 00:07:23.051479+08:00,1220.0
1.396008,103.910765,1.386398,103.89996,390.0,2895.0,2026-02-21 00:07:23.526868+08:00,390.0
1.342506,103.867627,1.384498,103.865268,792.0,8141.0,2026-02-21 00:07:23.973149+08:00,792.0
1.321937,103.931535,1.357579,103.869892,1179.0,10952.0,2026-02-21 00:07:24.447624+08:00,1179.0
1.356836,103.741447,1.312512,103.763269,860.0,6866.0,2026-02-21 00:07:24.896436+08:00,860.0
1.333221,103.852334,1.347146,103.863051,424.0,3260.0,2026-02-21 00:07:25.413322+08:00,424.0
1.328406,103.796563,1.301887,103.905996,1524.0,16977.0,2026-02-21 00:07:25.903247+08:00,1524.0
1.39222,103.886427,1.328092,103.802017,1676.0,17132.0,2026-02-21 00:07:26.382927+08:00,1676.0
1.365461,103.933705,1.35105,103.946049,491.0,3463.0,2026-02-21 00:07:26.792950+08:00,491.0
1.281193,103.843013,1.332763,103.771562,1349.0,14283.0,2026-02-21 00:07:27.243373+08:00,1349.0
1.317987,103.841298,1.344835,103.861947,473.0,4902.0,2026-02-21 00:07:27.685431+08:00,473.0
1.357527,103.758507,1.369214,103.760345,328.0,2184.0,2026-02-21 00:07:28.105920+08:00,328.0
1.358351,103.938909,1.313358,103.929964,816.0,6534.0,2026-02-21 00:07:28.586877+08:00,816.0
1.376677,103.838361,1.366824,103.836491,234.0,1638.0,2026-02-21 00:07:28.999074+08:00,234.0
1.286883,103.808131,1.320954,103.852301,791.0,8963.0,2026-02-21 00:07:29.515512+08:00,791.0
1.318057,103.805567,1.340364,103.740932,1208.0,10409.0,2026-02-21 00:07:30.006270+08:00,1208.0
1.401362,103.901127,1.349096,103.865562,1308.0,9840.0,2026-02-21 00:07:30.538174+08:00,1308.0
1.324247,103.936048,1.414518,103.908543,1574.0,17857.0,2026-02-21 00:07:30.997028+08:00,1574.0
1.395399,103.898745,1.311501,103.765637,2266.0,29429.0,2026-02-21 00:07:31.566551+08:00,2266.0
1.332889,103.94131,1.311291,103.897703,805.0,7061.0,2026-02-21 00:07:32.038529+08:00,805.0
1.416083,103.836622,1.434229,103.838544,508.0,3134.0,2026-02-21 00:07:32.515197+08:00,508.0
1.351578,103.718511,1.346216,103.728835,391.0,2268.0,2026-02-21 00:07:33.020918+08:00,391.0
1.323384,103.826877,1.355075,103.84999,873.0,6960.0,2026-02-21 00:07:33.466866+08:00,873.0
1.415582,103.905606,1.400915,103.909593,403.0,3236.0,2026-02-21 00:07:33.907155+08:00,403.0
1.320083,103.747247,1.378491,103.896308,2198.0,25048.0,2026-02-21 00:07:34.451032+08:00,2198.0
1.327177,103.903802,1.381139,103.947808,1342.0,10289.0,2026-02-21 00:07:34.979721+08:00,1342.0
1.395466,103.885777,1.392179,103.876628,234.0,1510.0,2026-02-21 00:07:35.403113+08:00,234.0
1.456251,103.836158,1.439042,103.802611,571.0,4816.0,2026-02-21 00:07:35.873782+08:00,571.0
1.406093,103.905395,1.358857,103.889428,797.0,6786.0,2026-02-21 00:07:36.411189+08:00,797.0
1.345946,103.724619,1.335843,103.721748,391.0,2740.0,2026-02-21 00:07:36.917438+08:00,391.0
1.338995,103.793134,1.277368,103.818652,1365.0,11066.0,2026-02-21 00:07:37.424598+08:00,1365.0
1.315162,103.767488,1.332763,103.771562,502.0,3684.0,2026-02-21 00:07:38.073746+08:00,502.0
1.367504,103.855898,1.374651,103.881223,588.0,4104.0,2026-02-21 00:07:38.558492+08:00,588.0
1.444546,103.813838,1.305613,103.763603,2059.0,23039.0,2026-02-21 00:07:39.094697+08:00,2059.0
1.3806,103.867424,1.391837,103.87119,248.0,1441.0,2026-02-21 00:07:39.714601+08:00,248.0
1.278147,103.826959,1.317803,103.862373,870.0,8330.0,2026-02-21 00:07:40.204086+08:00,870.0
1.362138,103.841286,1.325412,103.857481,892.0,6543.0,2026-02-21 00:07:40.712060+08:00,892.0
1.373109,103.946261,1.341398,103.932741,797.0,5224.0,2026-02-21 00:07:41.193383+08:00,797.0
1.328406,103.796563,1.349898,103.747549,821.0,6908.0,2026-02-21 00:07:41.603664+08:00,821.0
1.35228,103.845905,1.327169,103.845519,542.0,4244.0,2026-02-21 00:07:42.017931+08:00,542.0
1.371078,103.8941,1.326985,103.931621,1127.0,9643.0,2026-02-21 00:07:42.521090+08:00,1127.0
1.357547,103.883962,1.327357,103.933768,1116.0,9671.0,2026-02-21 00:07:43.034870+08:00,1116.0
1.347558,103.943815,1.379735,103.96224,756.0,5563.0,2026-02-21 00:07:43.513868+08:00,756.0
1.342792,103.698396,1.376285,103.758282,1193.0,11992.0,2026-02-21 00:07:43.958946+08:00,1193.0
1.2968,103.802389,1.45291,103.816973,2348.0,25059.0,2026-02-21 00:07:44.426621+08:00,2348.0
1.435519,103.799397,1.329436,103.870868,1585.0,19505.0,2026-02-21 00:07:44.863320+08:00,1585.0
1.392627,103.741799,1.331833,103.744879,1152.0,12184.0,2026-02-21 00:07:45.296658+08:00,1152.0
1.394815,103.913161,1.370677,103.885941,727.0,5187.0,2026-02-21 00:07:45.750054+08:00,727.0
1.29288,103.839651,1.348495,103.875567,1020.0,9724.0,2026-02-21 00:07:46.342807+08:00,1020.0
1.3076,103.893018,1.355354,103.939911,965.0,10677.0,2026-02-21 00:07:46.823528+08:00,965.0
1.310997,103.78823,1.397539,103.88908,2219.0,21130.0,2026-02-21 00:07:47.366515+08:00,2219.0
1.352199,103.70438,1.335843,103.721748,482.0,3691.0,2026-02-21 00:07:47.806742+08:00,482.0
1.392968,103.911962,1.386042,103.902901,504.0,3547.0,2026-02-21 00:07:48.229102+08:00,504.0
1.387912,103.844034,1.427493,103.792241,890.0,9321.0,2026-02-21 00:07:48.680437+08:00,890.0
1.378587,103.830341,1.37915,103.840938,245.0,1713.0,2026-02-21 00:07:49.113345+08:00,245.0
1.391047,103.902959,1.405822,103.913246,461.0,3279.0,2026-02-21 00:07:49.556002+08:00,461.0
1.346055,103.742606,1.345224,103.712801,675.0,4904.0,2026-02-21 00:07:50.007483+08:00,675.0
1.336285,103.848429,1.337572,103.858844,374.0,2336.0,2026-02-21 00:07:50.443720+08:00,374.0
1.366403,103.960739,1.373109,103.946261,402.0,2382.0,2026-02-21 00:07:50.900968+08:00,402.0
1.346788,103.85371,1.342506,103.867627,457.0,2915.0,2026-02-21 00:07:51.449932+08:00,457.0
1.429587,103.77485,1.368013,103.769466,1021.0,10149.0,2026-02-21 00:07:51.934379+08:00,1021.0
1.324154,103.869693,1.338281,103.737015,1674.0,20565.0,2026-02-21 00:07:52.479083+08:00,1674.0
1.346086,103.855078,1.355283,103.850922,298.0,1447.0,2026-02-21 00:07:52.966342+08:00,298.0
1.370573,103.888072,1.315989,103.889448,936.0,7693.0,2026-02-21 00:07:53.466532+08:00,936.0
1.288502,103.779543,1.304303,103.761682,428.0,3187.0,2026-02-21 00:07:54.002884+08:00,428.0
1.359933,103.768483,1.370674,103.870264,1652.0,19435.0,2026-02-21 00:07:54.428264+08:00,1652.0
1.334025,103.742586,1.319656,103.764455,630.0,4766.0,2026-02-21 00:07:54.864103+08:00,630.0
1.369214,103.760345,1.35263,103.749284,475.0,3800.0,2026-02-21 00:07:55.327547+08:00,475.0
