origin_lat,origin_lon,dest_lat,dest_lon,base_duration_s,distance_m,timestamp,actual_duration_s
1.357365,103.946603,1.276167,103.841584,2210.777777777778,19897.0,2026-02-21 00:06:46.558156+08:00,1689.0
1.315691,103.872388,1.319452,103.892135,418.1111111111111,3763.0,2026-02-21 00:06:47.049042+08:00,494.0
1.335416,103.92235,1.351386,103.943765,438.0,3942.0,2026-02-21 00:06:48.232311+08:00,591.0
1.39316,103.88566,1.374651,103.881223,397.77777777777777,3580.0,2026-02-21 00:06:48.849971+08:00,522.0
1.347492,103.768347,1.365628,103.871831,2004.4444444444443,18040.0,2026-02-21 00:06:49.612919+08:00,1539.0
1.396793,103.888437,1.311158,103.761018,3149.222222222222,28343.0,2026-02-21 00:06:50.125939+08:00,2251.0
1.359059,103.749457,1.339894,103.76661,447.8888888888889,4031.0,2026-02-21 00:06:50.570474+08:00,520.0
1.380605,103.760042,1.276167,103.841584,2085.6666666666665,18771.0,2026-02-21 00:06:51.041819+08:00,1874.0
1.328406,103.796563,1.343786,103.774776,381.6666666666667,3435.0,2026-02-21 00:06:51.564935+08:00,426.0
1.334551,103.852004,1.377892,103.856412,755.5555555555555,6800.0,2026-02-21 00:06:51.975701+08:00,764.0
1.321312,103.858251,1.293802,103.831758,701.1111111111111,6310.0,2026-02-21 00:06:52.498071+08:00,805.0
1.350587,103.880451,1.395522,103.902214,738.8888888888889,6650.0,2026-02-21 00:06:52.998226+08:00,780.0
1.36297,103.954392,1.349138,103.852879,2050.8888888888887,18458.0,2026-02-21 00:06:53.480949+08:00,1648.0
1.445653,103.831433,1.452731,103.823967,254.44444444444446,2290.0,2026-02-21 00:06:53.932031+08:00,404.0
1.372687,103.743618,1.39661,103.749729,455.44444444444446,4099.0,2026-02-21 00:06:54.668080+08:00,574.0
1.430584,103.796276,1.444423,103.793884,225.66666666666666,2031.0,2026-02-21 00:06:55.080926+08:00,360.0
1.439427,103.824598,1.448263,103.822764,186.0,1674.0,2026-02-21 00:06:55.530344+08:00,230.0
1.389001,103.892763,1.406093,103.905395,359.77777777777777,3238.0,2026-02-21 00:06:55.939740+08:00,432.0
1.349431,103.870921,1.32489,103.944841,1478.111111111111,13303.0,2026-02-21 00:06:56.373260+08:00,1346.0
1.296089,103.811943,1.304511,103.79146,393.44444444444446,3541.0,2026-02-21 00:06:56.860094+08:00,523.0
1.357876,103.759941,1.308683,103.76141,813.5555555555555,7322.0,2026-02-21 00:06:57.313123+08:00,891.0
1.350115,103.838728,1.314867,103.844295,711.7777777777778,6406.0,2026-02-21 00:06:57.766044+08:00,830.0
1.347091,103.854878,1.299792,103.890672,902.3333333333334,8121.0,2026-02-21 00:06:58.214934+08:00,950.0
1.371185,103.884255,1.429955,103.82792,1454.888888888889,13094.0,2026-02-21 00:06:58.660193+08:00,1539.0
1.400915,103.909593,1.378491,103.896308,460.0,4140.0,2026-02-21 00:06:59.187052+08:00,507.0
1.374528,103.839176,1.322735,103.888103,1187.3333333333333,10686.0,2026-02-21 00:06:59.809934+08:00,1097.0
